Pos, Norm, UV 
{-0.132813, -0.226563, 0.796875}	{-0.868221, -0.26133, 0.421735}	{0, 0.049122} 
{-0.109375, -0.132813, 0.78125}	{-0.753075, 0.649892, 0.102298}	{0.722039, 0} 
{0.109375, -0.132813, 0.78125}	{0.753075, 0.649892, 0.102298}	{0.465324, 0.131169} 
{0.132813, -0.226563, 0.796875}	{0.868221, -0.26133, 0.421735}	{0, 0.476706} 
{-0.039063, -0.125, 0.78125}	{0.194189, 0.935697, 0.294473}	{0.124129, 0} 
{0.039063, -0.125, 0.78125}	{-0.194189, 0.935697, 0.294473}	{0.049122, 0.722039} 
{0, -0.1875, 0.796875}	{0, 0.788965, 0.614399}	{0, 0.037741} 
{0, -0.320313, 0.78125}	{0, -0.888638, 0.458571}	{0.714998, 0} 
{0, -0.328125, 0.742188}	{0, -0.336772, 0.941557}	{0.446348, 0.149671} 
{0, -0.1875, 0.796875}	{0, 0.788965, 0.614399}	{0, 0.018765} 
{0, -0.195313, 0.75}	{0, -0.251991, 0.967711}	{0.696495, 0} 
{0, -0.140625, 0.742188}	{0, 0.430525, 0.902554}	{0.445483, 0.184898} 
{0, -0.195313, 0.75}	{0, -0.251991, 0.967711}	{0, 0.427581} 
{0, -0.1875, 0.796875}	{0, 0.788965, 0.614399}	{0.175095, 0} 
{0, -0.140625, 0.742188}	{0, 0.430525, 0.902554}	{0, 0.671069} 
{-0.039063, -0.125, 0.78125}	{0.194189, 0.935697, 0.294473}	{0, 0.017903} 
{0, -0.140625, 0.742188}	{0, 0.430525, 0.902554}	{0.661268, 0} 
{-0.101563, -0.148438, 0.742188}	{-0.715995, 0.572161, 0.399945}	{0.480167, 0.198327} 
{0, -0.140625, 0.742188}	{0, 0.430525, 0.902554}	{0, 0.052588} 
{0.101563, -0.148438, 0.742188}	{0.715995, 0.572161, 0.399945}	{0.647841, 0} 
{0.039063, -0.125, 0.78125}	{-0.194189, 0.935697, 0.294473}	{0.521714, 0.207472} 
{-0.109375, -0.132813, 0.78125}	{-0.753075, 0.649892, 0.102298}	{0, 0.094135} 
{-0.125, -0.226563, 0.75}	{-0.972137, -0.167882, 0.163549}	{0.638699, 0} 
{0.125, -0.226563, 0.75}	{0.972137, -0.167882, 0.163549}	{0.701979, 0.120236} 
{0.109375, -0.132813, 0.78125}	{0.753075, 0.649892, 0.102298}	{0, 0.2744} 
{-0.117188, -0.6875, 0.734375}	{-0.18836, -0.040132, 0.981262}	{0.72594, 0} 
{0, -0.679688, 0.734375}	{0, -0.032899, 0.999451}	{0.757541, 0.138176} 
{0.117188, -0.6875, 0.734375}	{0.18836, -0.040132, 0.981262}	{0, 0.329963} 
{0, -0.445313, 0.75}	{0, 0, 1}	{0.708, 0} 
{-0.25, -0.703125, 0.6875}	{-0.572039, -0.018708, 0.820002}	{0.817327, 0.117813} 
{-0.265625, -0.820313, 0.664063}	{-0.536332, -0.212409, 0.816828}	{0, 0.389751} 
{0.265625, -0.820313, 0.664063}	{0.536332, -0.212409, 0.816828}	{0.728363, 0} 
{0.25, -0.703125, 0.6875}	{0.572039, -0.018708, 0.820002}	{0.817327, 0.117813} 
{-0.234375, -0.914063, 0.632813}	{-0.357707, -0.638325, 0.68157}	{0, 0.844767} 
{0.234375, -0.914063, 0.632813}	{0.357707, -0.638325, 0.68157}	{0.126748, 0} 
{-0.164063, -0.929688, 0.632813}	{-0.154302, -0.754112, 0.638325}	{0.417191, 0.719428} 
{0.164063, -0.929688, 0.632813}	{0.154302, -0.754112, 0.638325}	{0, 0.389751} 
{0, -0.945313, 0.640625}	{0, -0.743461, 0.668752}	{0.728363, 0} 
{0, 0.210938, 0.765625}	{0, -0.189123, 0.981933}	{0.893893, 0.126476} 
{0, 0.351563, 0.820313}	{0, -0.114475, 0.993408}	{0, 0.466319} 
{-0.101563, 0.429688, 0.84375}	{0.001404, -0.055635, 0.998444}	{0.719698, 0} 
{0.101563, 0.429688, 0.84375}	{-0.001404, -0.055635, 0.998444}	{0.936543, 0.115821} 
{-0.398438, -0.046875, 0.671875}	{-0.336283, -0.512833, 0.78985}	{0, 0.50897} 
{0.398438, -0.046875, 0.671875}	{0.336283, -0.512833, 0.78985}	{0.730353, 0} 
{-0.617188, 0.054688, 0.625}	{-0.454543, -0.337077, 0.824458}	{0.965717, 0.128368} 
{0.617188, 0.054688, 0.625}	{0.454543, -0.337077, 0.824458}	{0, 0.538144} 
{-0.726563, 0.203125, 0.601563}	{-0.543474, -0.308603, 0.780602}	{0.717805, 0} 
{0.726563, 0.203125, 0.601563}	{0.543474, -0.308603, 0.780602}	{0.989276, 0.166159} 
{-0.742188, 0.375, 0.65625}	{-0.387158, -0.187811, 0.902646}	{0, 0.561701} 
{0.742188, 0.375, 0.65625}	{0.387158, -0.187811, 0.902646}	{0.680013, 0} 
{-0.6875, 0.414063, 0.726563}	{-0.430647, -0.144902, 0.890805}	{1, 0.175243} 
{0.6875, 0.414063, 0.726563}	{0.430647, -0.144902, 0.890805}	{0, 0.572425} 
{-0.4375, 0.546875, 0.796875}	{-0.234016, -0.120548, 0.964721}	{0.670929, 0} 
{0.4375, 0.546875, 0.796875}	{0.234016, -0.120548, 0.964721}	{0.289028, 0.269037} 
{-0.3125, 0.640625, 0.835938}	{-0.263833, 0.168798, 0.949675}	{0, 0.283878} 
{0.3125, 0.640625, 0.835938}	{0.263833, 0.168798, 0.949675}	{0.263049, 0} 
{-0.203125, 0.617188, 0.851563}	{0.196722, 0.141881, 0.970122}	{0.299187, 0.258321} 
{0.203125, 0.617188, 0.851563}	{-0.196722, 0.141881, 0.970122}	{0, 0.300964} 
{0, 0.429688, 0.742188}	{0, 0.970214, 0.242164}	{0.267357, 0} 
{-0.0625, 0.492188, 0.75}	{0.852718, 0.504257, 0.136204}	{0.299421, 0.165436} 
{0.0625, 0.492188, 0.75}	{-0.852718, 0.504257, 0.136204}	{0, 0.284101} 
{0, 0.429688, 0.742188}	{0, 0.970214, 0.242164}	{0.160633, 0} 
{-0.15625, 0.71875, 0.757813}	{0.520371, 0.770348, 0.368389}	{0.289287, 0.154655} 
{0.15625, 0.71875, 0.757813}	{-0.520371, 0.770348, 0.368389}	{0, 0.301244} 
{-0.320313, 0.757813, 0.734375}	{-0.18247, 0.98178, 0.052492}	{0.156393, 0} 
{0.320313, 0.757813, 0.734375}	{0.18247, 0.98178, 0.052492}	{0.317793, 0.260767} 
{-0.492188, 0.601563, 0.6875}	{-0.610431, 0.759148, 0.225867}	{0, 0.316733} 
{0.492188, 0.601563, 0.6875}	{0.610431, 0.759148, 0.225867}	{0.267304, 0} 
{-0.710938, 0.484375, 0.625}	{-0.509171, 0.852229, 0.119999}	{0.318078, 0.163079} 
{0.710938, 0.484375, 0.625}	{0.509171, 0.852229, 0.119999}	{0, 0.317052} 
{-0.859375, 0.429688, 0.59375}	{-0.851985, 0.219275, 0.475387}	{0.156521, 0} 
{0.859375, 0.429688, 0.59375}	{0.851985, 0.219275, 0.475387}	{0.335398, 0.269583} 
{-0.828125, 0.148438, 0.445313}	{-0.890988, -0.423261, -0.164037}	{0, 0.330421} 
{0.828125, 0.148438, 0.445313}	{0.890988, -0.423261, -0.164037}	{0.27622, 0} 
{-0.632813, -0.039063, 0.539063}	{-0.599231, -0.77398, 0.204566}	{0.335777, 0.154335} 
{0.632813, -0.039063, 0.539063}	{0.599231, -0.77398, 0.204566}	{0, 0.330824} 
{-0.4375, -0.140625, 0.53125}	{-0.317362, -0.946959, -0.049959}	{0.147649, 0} 
{-0.125, -0.101563, 0.8125}	{-0.095523, -0.32609, 0.940489}	{0.278552, 0.27708} 
{0.125, -0.101563, 0.8125}	{0.095523, -0.32609, 0.940489}	{0, 0.273734} 
{-0.351563, -0.695313, 0.570313}	{-0.979583, 0.093387, 0.177862}	{0.272912, 0} 
{0.351563, -0.695313, 0.570313}	{0.979583, 0.093387, 0.177862}	{0.273975, 0.150706} 
{-0.367188, -0.890625, 0.53125}	{-0.937284, -0.25425, 0.23835}	{0, 0.278818} 
{0.367188, -0.890625, 0.53125}	{0.937284, -0.25425, 0.23835}	{0.146548, 0} 
{-0.328125, -0.945313, 0.523438}	{-0.430525, -0.89526, 0.114597}	{0.271078, 0.306358} 
{0.328125, -0.945313, 0.523438}	{0.430525, -0.89526, 0.114597}	{0, 0.264864} 
{-0.179688, -0.96875, 0.554688}	{-0.158391, -0.974822, 0.156774}	{0.305818, 0} 
{0.179688, -0.96875, 0.554688}	{0.158391, -0.974822, 0.156774}	{0.265194, 0.117691} 
{0, -0.984375, 0.578125}	{0, -0.94644, 0.322855}	{0, 0.271427} 
{-0.46875, 0.242188, 0.757813}	{-0.906766, -0.008332, 0.421522}	{0.117166, 0} 
{-0.4375, 0.164063, 0.765625}	{-0.744133, -0.640919, 0.188269}	{0.278613, 0.32424} 
{-0.476563, 0.242188, 0.773438}	{-0.999573, -0.014496, -0.024445}	{0, 0.274006} 
{-0.4375, 0.164063, 0.765625}	{-0.744133, -0.640919, 0.188269}	{0.327477, 0} 
{0.4375, 0.164063, 0.765625}	{0.744133, -0.640919, 0.188269}	{0.274436, 0.095993} 
{0.46875, 0.242188, 0.757813}	{0.906766, -0.008332, 0.421522}	{0, 0.279049} 
{0.4375, 0.164063, 0.765625}	{0.744133, -0.640919, 0.188269}	{0.099253, 0} 
{0.476563, 0.242188, 0.773438}	{0.999573, -0.014496, -0.024445}	{0.298062, 0.342565} 
{-0.351563, 0.132813, 0.78125}	{-0.044191, -0.974395, 0.220313}	{0, 0.29466} 
{-0.445313, 0.15625, 0.78125}	{-0.646809, -0.758202, 0.082095}	{0.349561, 0} 
{-0.351563, 0.132813, 0.78125}	{-0.044191, -0.974395, 0.220313}	{0.29524, 0.073895} 
{0.351563, 0.132813, 0.78125}	{0.044191, -0.974395, 0.220313}	{0, 0.298634} 
{0.351563, 0.132813, 0.78125}	{0.044191, -0.974395, 0.220313}	{0.080932, 0} 
{0.445313, 0.15625, 0.78125}	{0.646809, -0.758202, 0.082095}	{0.312476, 0.342961} 
{-0.273438, 0.164063, 0.796875}	{0.639943, -0.761498, 0.102786}	{0, 0.315033} 
{-0.351563, 0.117188, 0.804688}	{0.085788, -0.982971, 0.162389}	{0.350198, 0} 
{-0.273438, 0.164063, 0.796875}	{0.639943, -0.761498, 0.102786}	{0.315702, 0.073322} 
{0.273438, 0.164063, 0.796875}	{-0.639943, -0.761498, 0.102786}	{0, 0.313108} 
{0.273438, 0.164063, 0.796875}	{-0.639943, -0.761498, 0.102786}	{0.080584, 0} 
{0.351563, 0.117188, 0.804688}	{-0.085788, -0.982971, 0.162389}	{0.323281, 0.337709} 
{-0.242188, 0.242188, 0.796875}	{0.955504, -0.011444, 0.294717}	{0, 0.328696} 
{-0.265625, 0.15625, 0.820313}	{0.744835, -0.623768, 0.236824}	{0.344302, 0} 
{-0.242188, 0.242188, 0.796875}	{0.955504, -0.011444, 0.294717}	{0.329405, 0.079293} 
{0.242188, 0.242188, 0.796875}	{-0.955504, -0.011444, 0.294717}	{0, 0.32394} 
{0.242188, 0.242188, 0.796875}	{-0.955504, -0.011444, 0.294717}	{0.085897, 0} 
{0.265625, 0.15625, 0.820313}	{-0.744835, -0.623768, 0.236824}	{0.335361, 0.313857} 
{-0.265625, 0.335938, 0.820313}	{0.758354, 0.606128, 0.239692}	{0, 0.339396} 
{-0.242188, 0.242188, 0.796875}	{0.955504, -0.011444, 0.294717}	{0.315576, 0} 
{-0.273438, 0.328125, 0.796875}	{0.649678, 0.754387, 0.09357}	{0.340031, 0.108187} 
{0.273438, 0.328125, 0.796875}	{-0.649678, 0.754387, 0.09357}	{0, 0.335968} 
{0.242188, 0.242188, 0.796875}	{-0.955504, -0.011444, 0.294717}	{0.109893, 0} 
{0.265625, 0.335938, 0.820313}	{-0.758354, 0.606128, 0.239692}	{0.33992, 0.298303} 
{-0.273438, 0.328125, 0.796875}	{0.649678, 0.754387, 0.09357}	{0, 0.345292} 
{-0.351563, 0.359375, 0.78125}	{-0.037049, 0.978881, 0.200903}	{0.298556, 0} 
{0.351563, 0.359375, 0.78125}	{0.037049, 0.978881, 0.200903}	{0.345869, 0.125306} 
{0.273438, 0.328125, 0.796875}	{-0.649678, 0.754387, 0.09357}	{0, 0.340471} 
{0.351563, 0.375, 0.804688}	{-0.085788, 0.982513, 0.165105}	{0.125531, 0} 
{-0.445313, 0.335938, 0.78125}	{-0.655141, 0.750633, 0.085574}	{0.339277, 0.286081} 
{-0.351563, 0.359375, 0.78125}	{-0.037049, 0.978881, 0.200903}	{0, 0.344398} 
{-0.4375, 0.328125, 0.765625}	{-0.752342, 0.635395, 0.173742}	{0.284332, 0} 
{0.4375, 0.328125, 0.765625}	{0.752342, 0.635395, 0.173742}	{0.344895, 0.139582} 
{0.351563, 0.359375, 0.78125}	{0.037049, 0.978881, 0.200903}	{0, 0.339764} 
{0.445313, 0.335938, 0.78125}	{0.655141, 0.750633, 0.085574}	{0.137799, 0} 
{-0.476563, 0.242188, 0.773438}	{-0.999573, -0.014496, -0.024445}	{0.345671, 0.260159} 
{-0.4375, 0.328125, 0.765625}	{-0.752342, 0.635395, 0.173742}	{0, 0.355483} 
{0.4375, 0.328125, 0.765625}	{0.752342, 0.635395, 0.173742}	{0.280619, 0} 
{0.476563, 0.242188, 0.773438}	{0.999573, -0.014496, -0.024445}	{0.356003, 0.143373} 
{-0.5625, 0.242188, 0.671875}	{-0.811792, -0.002777, 0.58388}	{0, 0.346021} 
{-0.5, 0.390625, 0.6875}	{-0.596942, 0.48677, 0.637684}	{0.163854, 0} 
{0.5, 0.390625, 0.6875}	{0.596942, 0.48677, 0.637684}	{0.356162, 0.29775} 
{0.5625, 0.242188, 0.671875}	{0.811792, -0.002777, 0.58388}	{0, 0.356783} 
{-0.625, 0.242188, 0.5625}	{-0.868221, -0.005829, 0.496109}	{0.126174, 0} 
{-0.546875, 0.4375, 0.578125}	{-0.719504, 0.473006, 0.508469}	{0.349494, 0.319809} 
{0.546875, 0.4375, 0.578125}	{0.719504, 0.473006, 0.508469}	{0, 0.350195} 
{0.625, 0.242188, 0.5625}	{0.868221, -0.005829, 0.496109}	{0.103982, 0} 
{-0.351563, 0.515625, 0.617188}	{-0.20426, 0.828761, 0.520951}	{0.333524, 0.354692} 
{-0.351563, 0.453125, 0.71875}	{-0.095767, 0.717277, 0.690146}	{0, 0.334295} 
{0.351563, 0.453125, 0.71875}	{0.095767, 0.717277, 0.690146}	{0.068869, 0} 
{0.351563, 0.515625, 0.617188}	{0.20426, 0.828761, 0.520951}	{0.317323, 0.364551} 
{-0.203125, 0.390625, 0.742188}	{0.451704, 0.459883, 0.764458}	{0, 0.31805} 
{0.203125, 0.390625, 0.742188}	{-0.451704, 0.459883, 0.764458}	{0.058911, 0} 
{-0.15625, 0.4375, 0.648438}	{0.450362, 0.693899, 0.561815}	{0.293154, 0.361782} 
{0.15625, 0.4375, 0.648438}	{-0.450362, 0.693899, 0.561815}	{0, 0.293765} 
{-0.078125, 0.242188, 0.65625}	{0.805536, 0.109409, 0.582324}	{0.061619, 0} 
{-0.140625, 0.242188, 0.742188}	{0.691488, -0.074099, 0.718558}	{0.26375, 0.335417} 
{0.140625, 0.242188, 0.742188}	{-0.691488, -0.074099, 0.718558}	{0, 0.264168} 
{0.078125, 0.242188, 0.65625}	{-0.805536, 0.109409, 0.582324}	{0.087998, 0} 
{-0.203125, 0.09375, 0.742188}	{0.386212, -0.474685, 0.790857}	{0.251373, 0.309082} 
{0.203125, 0.09375, 0.742188}	{-0.386212, -0.474685, 0.790857}	{0, 0.251676} 
{-0.15625, 0.054688, 0.648438}	{0.557756, -0.629109, 0.541368}	{0.11438, 0} 
{0.15625, 0.054688, 0.648438}	{-0.557756, -0.629109, 0.541368}	{0.264926, 0.265507} 
{-0.351563, 0.03125, 0.71875}	{-0.091159, -0.723716, 0.684011}	{0, 0.265122} 
{-0.351563, -0.023438, 0.617188}	{-0.199744, -0.858058, 0.473067}	{0.158092, 0} 
{0.351563, 0.03125, 0.71875}	{0.091159, -0.723716, 0.684011}	{0.27803, 0.255522} 
{0.351563, -0.023438, 0.617188}	{0.199744, -0.858058, 0.473067}	{0, 0.278212} 
{-0.5, 0.09375, 0.6875}	{-0.597949, -0.496475, 0.629231}	{0.16815, 0} 
{0.5, 0.09375, 0.6875}	{0.597949, -0.496475, 0.629231}	{0.320744, 0.246538} 
{-0.546875, 0.054688, 0.578125}	{-0.723197, -0.488907, 0.487747}	{0, 0.320956} 
{0.546875, 0.054688, 0.578125}	{0.723197, -0.488907, 0.487747}	{0.177355, 0} 
